review_text,label,label_encoded
aplikasi enggak jelas juga baru semua email internet aman masih kompak tapi belum pas mau daftar pengesahan stnk langsung ada muter doang padahal sudah di ganti yaitu wifi data tetapi sama saja tetap muter cuma ribet sekal sih,Negatif,0
sangat membantu pembayaran pajak,Positif,2
bayar pajak praktis hari stnk langsung tiba dirumah,Positif,2
good,Netral,1
sangat membantu untuk pengurusan stnk tanpa perlu antri di loket,Positif,2
lewat aplikasi ini pembayaran pajak jadi sangat mudah dan aplikasinya mudah dipahami,Positif,2
terima kasih sangat efisien waktu dan tenaga dan tidak perlu antri,Positif,2
di kirim dong mau pembayaran pajak kendaraan suro sura komplit enggak usah upload bus bekas cukup pakai ya nik saja tapi bayar truk bukan yg,Netral,1
sangat membantu enggak harus antri di samsat,Positif,2
atau pernah disebut suruh arsip data lan padahal data deh valid,Negatif,0
saya coba bayar maka kode bayar selalu menjadi artinya di semua,Negatif,0
mengira kita benaran bantu pajak online ternyata mau nambahin data online yang mau di daftakan pajak data selalu mau tidak sesai padahal sudah dari sesai by official reg digit trakhir no rangka tapi gagal terus mencari sinyal di masa iu sama app pinjal yang sat set urusan pendaftaran,Negatif,0
pengiriman lama barang belum diterima tapi keterangannya sudah selesai semoga kedepannya bisa lebih baik jangan cuma tau duitnya saja,Netral,1
cepat tepat dan tidak repot samsat banyumas karang pucung is the best service,Positif,2
ok 2 bisa jadi dan mudah enggak ribet 1,Negatif,0
berkas sudah hari tidak segera dikirim samsat kota blitar,Netral,1
bikin simpel,Netral,1
enggak guna mau daftar buat bayar pajak enggak bisa login perbaiki lagi app atau ganti saja pengembang nya supaya server nya bisa jam masa layanan nasional seperti ini kadang offline,Negatif,0
mantap perpanjangan susah dan puas langsung mengantri 05 menit nya lambat,Negatif,0
bermanfaat,Netral,1
tolong di perbaiki sistem nya mau daftar saja susah kata e data tidak sesai jelas foto saya nama saya ktp kok enggak sesai kalo sudah di perbaiki tambah bintang e kalo enggak di perbaiki tetap bintang kecewa berat aplikasi pemerintahan ini,Negatif,0
jujur sangat membantu buat yang gabisaa datang langsung tapi tolong tim itu nya tingkatinn lagi biarr enggak kebanyakan lading walaupun traffic padat kan habis pemeliharaan padahal,Positif,2
joss banget gampang tgal menunggu jadi langsung dkirim ke tempat kita merantau,Netral,1
tetapi terus pelayanannya maju kedepannya tidak bayar menggunakan apa saja dan mau mau tambah jumlah kendaraan jadi tidak bisa beda beda,Netral,1
dulu saya mau dulu no 5000 tidak terdaftar terus dulu [UNK] 1000 kok keluar namanya banget,Negatif,0
signal manta,Netral,1
1994,Netral,1
jangan praktis simpel mesin untuk yang jaya dan enggak bisa siap upgrade,Negatif,0
terbaik,Netral,1
proses mudah yg nyaman jadi recommend deh pakai mudah di amp proses prpnjng stnk bisa pakai ribet dan antri delivery ontime terima menjadi yudha jaya jaya baru,Negatif,0
mantap dan cepat,Positif,2
proses cepat sangat membantu masyarakat tiap tahun bayar pakai aplilasi ini,Positif,2
aplikasi sangat membantu,Positif,2
aplikasi yang sangat membantu,Positif,2
tolong tingkatkan lagi sistem signal nya sering eror kalau bagus sistem nya kita bisa byr tepat waktu enggak kayak tahun kemarin sampai denda karena kita luar daerah,Positif,2
bagus,Positif,2
untuk stempel nya enggak bareng ya yang hologram itu,Netral,1
tadinya ragu dengan signal ternyata setelah datang di samsat dibantu sama petugas samsat untuk aktivasi tnkb nya mantap,Positif,2
dari tanggal desember sampai tanggal desember kodenya kenapa ya untuk bayar pajak lewat mbanking atau e walet tidak bisa terus mohon bantuannya karena aplikasi ini sangat bermanfaat tahun lalu saya pakai aplikasi ini untuk bayar pajak menjadi mudah dan stnk bisa dikirim sampai rumah tapi sekarang kok eror sangat disayangkan semoga segera ada pembenahan aplikasi,Negatif,0
verifikasi gagal terus akhirnya tiket bayar ke alfa malah enggak ribet ini berhasil bukan lagi tapi mereka hasil sulit padahal ini awalnya bukan merupakan sumbangan heran mei 2014 ini,Negatif,0
tepat dan cepat enggak ribet,Negatif,0
verifikasi dan tidak bisa diarahin buat kapan waktu pendaftaran sedangkan pendaftaran nya berlaku seumur hidup mau bayar sekarang dimana,Negatif,0
sangat rekomendasi langsung tanpa tahu pulang kedaerah dengan sat malaysia set cepat tanpa sadar,Negatif,0
mudah cepat dan tepat terima kasih,Positif,2
mungkin bisa mengasih lagi layanan stnk setelah pembayaran ini sudah aneh begitu ganjil,Negatif,0
saya pasti mencoba nya nopol kendaraan namun gagal bilang sudah benar semua samsat jatim saya wa juga kan saya baca tidak buku catatan panduan,Negatif,0
belum bisa daftar terkendala maka ktp musti semua ktp atau kalo diterima ke dipo bank bca lainnya tidak ada kontak dengan ktp tolong sudah terima lagi,Netral,1
top,Positif,2
memudahkan dalam membayar pajak kendaraan,Netral,1
proses cepat tidak akan masuk ribet,Negatif,0
pembayaran lewat bank baca hanya lewat mybca sedangkan aku punya nya baca mobilet tolong di tambahi lagi pembayaran lewat bank baca nya,Netral,1
bagus cepat tidak usah atri hanya saja kadang suka lemot pas lading opsi pembayaran tolong di upgrade lagi,Positif,2
sangat membantu sekal gampang dan mudah,Positif,2
buat orang yang sibuk dan sempat aplikasi ini sangat membantu terima kasih,Positif,2
luar biasa sangat membantu,Positif,2
tidak bisa punya motor motor,Negatif,0
aplikasinya tidak bisa digunakan pendaftaran oengesahan stnk tidak bisa diproaes padahal berharap sangat bisa membantu karena motor dibawa anak ke perantauan,Negatif,0
dengan payah in recommend,Negatif,0
sudah puluhan kali ambil alih pembayaran tapi masih gagal semua seperti tokopedia,Negatif,0
lebih cepat dan simpel,Positif,2
bagus tingkatkan terus ya,Positif,2
lebih efisien dan mudah tingkatkan lagi pelayanannya serta tambah fitur untuk menyimpan saldo di signal,Positif,2
tak terlalu lama,Netral,1
jelek terlihat,Negatif,0
saya sudah bayar pajak karena dari tanggal juni 2008 stnk itu anak lahir sekarang dia terus enggak bisa bayar pengiriman karena enggak muncul kata resi,Negatif,0
perusahaan ditingkatkan lagi proses penambahan kapasitas kecepatan pengiriman,Netral,1
sangat membantu,Positif,2
tolong untuk aplikasinya di perbaiki sudah coba beberapa kali daftar masa enggak bisa katanya datanya enggak cocok dengan di ktp seharusnya dengan adanya aplikasi signal ini bisa memudahkan untuk pembayaran pajak kendaraan masa kalah sama app pinjol yang daftarnya sat set,Negatif,0
verifikasinya lumayan lama sampai mgu setelah minggu dari pembayaran baru proses ke kantor pos,Netral,1
harus nya sudah perlu mengalami perubahan aplikasi,Netral,1
di perbaiki kita mau taat bayar pajak foto calon lahir,Negatif,0
jomog lading mall pas suro saja,Netral,1
pengiriman handphone pc sangat buruk sehingga akhirnya ganti jnt masa alamat di aplikasi handphone sudah sekarang di pos salah jalan,Negatif,0
lama banget pengembangan buka data kendaraan enggak bisa,Negatif,0
·,Netral,1
bagus,Positif,2
mantap tanpa ribet lagi antri panjang,Negatif,0
sangat memudahkan untuk pekerjaan kayak saya tidak perlu cuti untuk urus pajak motor tinggal urus dari signal selesai urusan,Netral,1
pelayanan nya tidak ribet pengantaran cepat dan aman senang sekal bisa membayar online,Negatif,0
kekurangannya ada biaya admin ke mohon digratiskan biaya kirim pare tugurejo ribu an mohon dibuat lebih murah pengiriman lama mohon dipercepat tidak bisa menambahkan kendaraan ke padahal pemiliknya nya masih satu kakak,Negatif,0
top,Positif,2
mantap,Positif,2
aplikasi ini sangat membantu banget bagi kalian yang malas antri atau banyak halangan untuk ke samsat aplikasinya mudah di gunakan dan tidak terlalu rumit tinggal menunggu di rumah sekitar hari bukti pembayaran sudah sampai di alamat dengan tepat thanks signal semoga terus menjadi aplikasi yang berkembang dan banyak penggunanya,Positif,2
mantap bayar pajak enggak usah pulang kampung meski lagi di liar kota,Positif,2
ikut cari data saja atau wifi tetap saja dengan keuntungan nya perbaiki lah mau ikut bayar pajak kok pajak,Netral,1
sip lebih mudah,Positif,2
foto bisa membersihkan akun setiap keterangan selesai foto verifikasi kondisi diisi keterangan data tidak sesai kependudukan dukcapil kondisi parah,Negatif,0
karang biasa sangat membanggakan semua masyarakat enggak mau harus ke kantor samsat,Negatif,0
sangat membantu,Positif,2
harus setuju dengan atas nama sendiri jual beli beli i jadi,Negatif,0
sangat membantu untuk yang tidak punya waktu ke samsat pengiriman dokumen juga cepat semoga semakin lebih baik lagi kedepannya,Positif,2
enggak ribet kirim via pos,Negatif,0
dan mini antri satu loket,Netral,1
sekarang tidak bisa dibuat buat hasil bumi langsung,Negatif,0
cukup membantu stnk asli sudah diterima terima kasih,Positif,2
pengiriman masih lambat padahal masih sesama daerah,Negatif,0
mempermudah pekerjaan desa,Netral,1
mantap,Positif,2
saya selalu mengalami masalah tapi memilih bank pembayaran dan dia sering masuk email tetapi tetap mendapat jawaban,Netral,1
sangat membantu dalam membayar pajak kendaraan,Positif,2
sangat memudahkan bagi saya perpanjang stnk lewat online tanpa antri tanpa parkir enggak perlu capek capek ke samsat tinggal menunggu dirumah paket diantar oleh ekspedisi pos yang pastinya aman dan nyaman,Netral,1
sangat membantu,Positif,2
presisi sudah yang kesekian kali menggunakan aplikasi ini dan sangat membantu,Positif,2
semakin baik dan bisa digunakan lebih baik dan ada pembaharuan fitur terus menerus semoga aplikasi terus berkembang,Netral,1
terlalu sering error maintain dll,Negatif,0
tolong kedepannya mudah an bisa lebih cepat jangan sampai berminggu,Positif,2
yang boleh daftar ktp dibilang bukan bisa disebut padahal berlaku rumah hidup atau saklek enggak guna,Negatif,0
bagus sangat membantu memudahkan waktu saya jdiny tidak terbuang karena saya seorang pekerja,Positif,2
1925,Netral,1
lancar jaya cepat pula,Positif,2
tidak perlu ribet ribet antri ke kantor pelayanan online sudah sangat mempermudah kami untuk bertransaksi dan juga membayar pajak dari rumah,Negatif,0
belum di coba,Netral,1
gambar saya jadi dikirim,Netral,1
sangat puas karena sangat memudahkan,Netral,1
jelek banget ini bukan belanja instansi konsumen kgk bisa apa mungkin didanai dari pemerintah negara ini aplikasi jelek betul untuk yg dirawat sesuai appnya,Negatif,0
mempermudah,Netral,1
barang berapa kali membayar pajak melalui apk signal untuk proses tidak jelas lokasi dan transaksi tidak jadi asal seperti pendaftaran maupun spot untuk stnk yang ada di tinggalkan,Negatif,0
layanan mudah dan cepat,Positif,2
sangat paten dan praktis,Positif,2
aplikasi sekarang hehe gede ya seserannya bknnya apa kita semua tidak serabutan enggak punya untung waktu buat bisa pajak belum lagi kerjanya diluar kota punya cuti susah jadi tolonglah dipermudah kan aplikasinya dan pengurusannya pasti lupa doang masih syukur jadi nita buat bayar pajak,Negatif,0
bagaimana untuk jadi tau begitu aplikasinya,Negatif,0
bayar pajak simpel enggak pakai antri,Netral,1
cukup membantu,Positif,2
terima kasih banyak,Positif,2
sangat membantu,Positif,2
sangat mudah digunakan proses pengesahan stnk gampang bisa dilakukan dari mana saja asalkan ada sinyal internet,Positif,2
saya baru pertama kali nya bayar pajak online karena tidak dapat meningkatkan ibu saya yang sedang sakit alhamdulillah sangat memuaskan stnk saya diantar langsung ke rumah oleh pak pos yang saya harapkan untuk kedepannya supaya bisa mempermudah lagi untuk pembayaran online nya melalui semua aplikasi brimo shopepay jangan hanya lewat dana terima kasih sukses selalu samsat kota bumi lampung utara dan samsat seluruh kota propinsi,Positif,2
lebih mudah pakai aplikasi e signal hasilnya dikirim ke rumah,Positif,2
status pengiriman kepencet selesai tapi fisik stnk belum datang apa masih aman enggak ya,Netral,1
mohon di bantu saya sudah bayar pajak tahunan dari tanggal sampai sekarang belum di kirim ke alamat pengirim samsat pekanbaru barat untuk chat admin bantuan yang balas robot,Netral,1
sendiri kenapa ya kok kalian tidak bisa masukan bela diri karena kartu keluarga bantu saya kan kak,Negatif,0
beberapa menambahkan kendaraan juga selalu gagal aplikasi praktis,Negatif,0
sangat membantu,Positif,2
saya mau perpanjang kok tidak bisa ya menambahkan kendaraan padahal sebelumnya bisa dan berhasil,Negatif,0
saya kasih bintang jika pajak tahunan juga bisa di apps ini,Netral,1
desa ini sangat cepat hari malah sudah lambat sudah hari belum jadi di kirim kembali dokumen nya,Negatif,0
alhamdulillah sangat membantu baarokallahu fiikum,Positif,2
harganya terlalu mahal harusnya cuma jadi,Netral,1
ok membantu sekal,Positif,2
mempermudah ibu rumah tangga,Netral,1
mau mau bayar karena error mulu ingin ditingkatkan niat agar mempermudah pengguna pilih kasih,Negatif,0
sangat amanah proses dan pengiriman cepat,Positif,2
biaya administrasi signal dan biaya adm bank terlalu mahal,Netral,1
proses pembayaran pajak mudah dan pengiriman stnk lumayan cepat,Positif,2
puas,Netral,1
aman terpercaya dan cepat,Positif,2
cepat tanggap tinggal menunggu kirim,Positif,2
aplikasi yang sangat membantu,Positif,2
alhamdulillah lancar jaya diantar sampai rumah dan terpercaya semoga tetap dipertahankan kemudahan prosesnya puas,Positif,2
pengalaman pertama via online ternyata enggak serumit dan sesulit yang dibayangkan menghemat waktu menghemat tenaga dan pastinya enggak ribet mengantri klik klik dari rumah tinggal menunggu stnk dikirim ke rumah mantap,Negatif,0
mempermudah pengurusan skck enggak harus capek mengantri,Netral,1
aplikasi nya berguna banget mantap lah pokoknya mempermudah untuk masyarakat yang taat pajak,Positif,2
alhamdulillah mempermudah jadwal ulang tahunan saya apalagi yg punya modal jadi hanya bisa bangun agak lama cuma hari stnk dia bangun sampai,Negatif,0
aplikasi error tidak bisa proses perpanjang stnk selalu error dan gagal duit pajak dipakai buat aplikasi sia sia,Negatif,0
cepat hanya pembayaran dengan bank mandiri via livina sempat enggak bisa ganti dengan bri via brimo cepat berhasil,Negatif,0
terbaik,Netral,1
alhamdulillah cepat proses nya,Positif,2
cepat pelayanan nya,Positif,2
sangat membantu dan memudahkan dalam pengurusan perpanjang pajak kendaraan,Positif,2
luaarr biasa terima kasih aplikasi ini sudah dibuat dan diaktifasikan sangat membantu bagi pekerja yang belum sempat antre di kantor samsat dan meminimalisir denda karena keterlambatan pembayaran,Negatif,0
pda terkesan kurang memuaskan live laptop pakai ai terkesan bisa menyambung ponsel terkesan solutif,Netral,1
good job,Netral,1
proses mudah aman cepat terkendali recommend deh pakai apk signal pastiny proses prpnjng stnk enggak pakai ribet dan antri delivery ontime terima kasih signal jaya jaya jaya,Negatif,0
saat pengiriman e stnk sampai perlu ditambahkan notif foto dan perlu penambahan segel pengesahan pengganti cap,Netral,1
mantap langsung dikirim kerumah pasti saya rekomendasikan ke yang lain soalnya ada beberapa lesing yang kekeh bukti cetak asli bukan print termasuk lesing bfi,Positif,2
mantap sangat membantu,Positif,2
pelayanan cepat,Positif,2
·,Netral,1
layananannya cepat,Positif,2
tahapan pembayaran pajak ketika nya bisa uang pulang ke samsat proses pajak yang sudah coba pakai yang kirim stnk juga dan sudah tuhan terima dengan gratis,Negatif,0
cukup membantu,Positif,2
puas,Netral,1
aplikasi tidak berguna banyak bug nik dan email sudah terverifikasi malah meminta verifikasi di samsat secara offline sudah ke samsat malah pegawainya bingung,Netral,1
cuman hari saja sudah pengiriman luar biasa,Netral,1
sangat bersifat live action,Netral,1
membayar pajak dengan mudah mantap,Positif,2
sangat membantu sekal terima kasih signal,Positif,2
ok,Netral,1
cukup mudah di gunakan hanya saja update system yang aga lama,Positif,2
kalau mau sayang 1 gagal terus keterangan p ktp anda tidak terdaftar tapi discapil bagaimana ini s,Negatif,0
good,Netral,1
lalu sih kenapa cukup lama bilang ya dikirimnya oh sampai resinya kok tapi bisa pliss jangan kembali,Negatif,0
